sentence_id,text,term,category,polarity
1159:1,Hizmet kalitesi de iyi degil.,['Hizmet kalitesi'],['SERVICE#GENERAL'],['negative']
1160:0,Deniz mahsullü pizzası güzel değil.,['Deniz mahsullü pizzası'],['FOOD#QUALITY'],['negative']
1160:1,"Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı.","['hamburger, wrap, sandviç']",['AMBIENCE#GENERAL'],['neutral']
1160:2,Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.,['rezervasyon'],['SERVICE#GENERAL'],['negative']
1161:0,"Pek çok kişiden duyunca merak edip öğlene doğru gittik mekana,denilenin aksine boştu ama sonrasında epey doldu.",['rezervasyon'],['SERVICE#GENERAL'],['negative']
1161:1,Fırında makarnasını denedim ama çok beğendiğimi söyleyemeyeceğim.,['Fırında makarnasını'],['FOOD#QUALITY'],['negative']
1161:2,Zeytinyağlıları deneyince tam fikrimi belireteceğim.,['Fırında makarnasını'],['FOOD#QUALITY'],['negative']
1162:0,"3 aydir haftasonlari ugrak noktamizdi, Kahvehane gibi maç ücreti 10 tl diye yazdilar yaa o gun bizim gozumuzde bitti.",['maç ücreti'],['RESTAURANT#PRICES'],['negative']
1162:1,Gidicekler simdiden dikkatli olsun.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1163:0,"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin","['mekanim', 'yesil mercimek corbasi', 'kestanesi suflesi', 'balli tavuk salata', 'fresh meyve sulari', 'bogazin gobeginde', 'isletmecisini']","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'DRINKS#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
1164:0,Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan.,"['fiyata', 'bulunan', 'manzarasına']","['RESTAURANT#PRICES', 'LOCATION#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'neutral', 'positive']"
1164:1,özellikle yaz akşamları terasında semaver çayını denemelisiniz,['semaver çayını'],['DRINKS#QUALITY'],['positive']
1165:0,yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir.,['bahçesi'],['AMBIENCE#GENERAL'],['positive']
1165:1,"yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü.","['yemekleri', 'çalışanlar', 'servis']","['FOOD#QUALITY', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive', 'positive']"
1165:2,iç dekorasyonu da gayet hoş.,['iç dekorasyonu'],['AMBIENCE#GENERAL'],['positive']
1165:3,müzikler de ortam ile uyumlu.,['müzikler'],['AMBIENCE#GENERAL'],['positive']
1166:0,Malesef ki sadece pazar günü brunch veren bir yer.,['brunch'],['FOOD#STYLE_OPTIONS'],['negative']
1166:1,Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz.,['Kahvaltısını'],['FOOD#STYLE_OPTIONS'],['positive']
1166:2,Saatlerce pazar keyfi yapabilceğimiz bir yer.,['yer'],['RESTAURANT#GENERAL'],['positive']
1166:3,Manzarasına zaten diyecek tek bir kelime yok.,['Manzarasına'],['AMBIENCE#GENERAL'],['positive']
1166:4,Böyle bir yerin tabi ki fiyatları Pahalı.,['fiyatları'],['RESTAURANT#PRICES'],['negative']
1166:5,"Garsonlar ilgili, yemekler güzel","['yemekler', 'Garsonlar']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['positive', 'positive']"
1167:0,Tuzlanın meşhur balıkçısı.,['balıkçısı'],['RESTAURANT#GENERAL'],['positive']
1167:1,Eskiye nazaran kalitesi oldukça düşük.,['kalitesi'],['RESTAURANT#GENERAL'],['negative']
1167:2,Eskiden mekan daha ufak sınırlı sayıda müşteriye hizmet eden ama kalitesini bozmayan bir yerdi.,['yerdi'],['RESTAURANT#GENERAL'],['negative']
1167:3,Maalesef son 1 senede kalitesinde ve serviste epey sıkıntılı.,"['serviste', 'kalitesinde']","['SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'negative']"
1168:0,Tatlilari da denenmeli bence.,['Tatlilari'],['FOOD#QUALITY'],['positive']
1168:1,Manzarasi da ayrica güzeldir.,['Manzarasi'],['AMBIENCE#GENERAL'],['positive']
1169:0,Plaza insanı için öğle yemeklerinde bir alternatif kanımca.,['alternatif'],['RESTAURANT#GENERAL'],['positive']
1169:1,Değişiklik aradığımızda gidip pek de değilik bir şey yeniyoruz aslında.,['alternatif'],['RESTAURANT#GENERAL'],['positive']
1169:2,Ev yemeklerini hakettiğinden pahalıya sattıklarını düşünüyorum.,['Ev yemeklerini'],['FOOD#PRICES'],['negative']
1170:0,Göksunun kenarında çok şirin bir yer.,['yer'],['AMBIENCE#GENERAL'],['positive']
1170:1,Yemekleri de gayet lezzetliydi.,['Yemekleri'],['FOOD#QUALITY'],['positive']
1170:2,Görselliğe pek önem vermedikleri aşikar yine de.,['Görselliğe'],['AMBIENCE#GENERAL'],['negative']
1170:3,Ama hizmet konusunda on puan veriyorum,['hizmet'],['SERVICE#GENERAL'],['positive']
1171:0,Uzun zamandan sonra yediğim en güzel kofte idi.,['kofte'],['FOOD#QUALITY'],['positive']
1171:1,hamburgerde çok güzeldi.,['hamburgerde'],['FOOD#QUALITY'],['positive']
1171:2,roka salatası Güveçte mantarda başarılı idi.,"['roka salatası', 'Güveçte mantarda']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1171:3,biz kahvaltısında denemek üzere tekrar geliriz,['NULL'],['RESTAURANT#GENERAL'],['positive']
1172:0,İstanbul'da daha fazla olması istenen mekanlardan.,['mekanlardan'],['RESTAURANT#GENERAL'],['positive']
1172:1,Dizaynı güzel.,['Dizaynı'],['AMBIENCE#GENERAL'],['positive']
1172:2,Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah.,['NULL'],['AMBIENCE#GENERAL'],['positive']
1172:3,Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan.,['mekan'],['RESTAURANT#GENERAL'],['positive']
1172:4,Yemek menüsü geliştirilebilir.,['Yemek menüsü'],['FOOD#STYLE_OPTIONS'],['negative']
1172:5,Fiyatlar gayet uygun.,['Fiyatlar'],['RESTAURANT#PRICES'],['positive']
1173:0,Quattro Stagioni ve Orto'yu denedik ancak beklentilerimizin altında kaldı.,['Quattro Stagioni ve Orto'yu'],['FOOD#QUALITY'],['negative']
1173:1,Pizzalarından ziyade tiramusu çok daha başarılı.,"['Pizzalarından', 'tiramusu']","['FOOD#QUALITY', 'FOOD#QUALITY']","['negative', 'positive']"
1173:2,Bir de dükkanın minyatür haldeki maketi çok tatlı.,['maketi'],['AMBIENCE#GENERAL'],['positive']
1174:0,Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var,"['etler', 'adana kebabi', 'mezeler', 'servis']","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['negative', 'neutral', 'negative', 'negative']"
1175:0,Orta...,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1175:1,- Ambiansi hos.,['Ambiansi'],['AMBIENCE#GENERAL'],['positive']
1175:2,"Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil.","['fajita', 'Yemekleri', 'burgerler']","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['negative', 'negative', 'negative']"
1175:3,Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.,['servis'],['SERVICE#GENERAL'],['negative']
1176:0,Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's.,['yemek'],['FOOD#QUALITY'],['positive']
1176:1,Günün her saatinde gelinebilir.,['NULL'],['RESTAURANT#GENERAL'],['positive']
1176:2,Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.,"['Servis', 'mekan dekorasyonu']","['SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1177:0,Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim.,"['servis', 'Manzara']","['SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['negative', 'positive']"
1177:1,Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti.,"['Peynirli omlet ve menemen', 'patates kizartmasi']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'negative']"
1177:2,Gelen kahveler de maalesef sogumustu.,['kahveler'],['DRINKS#QUALITY'],['negative']
1178:0,Abartildigini düsünüyorum.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1178:1,Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi.,"['patates kizartmasi', 'patatesler']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['negative', 'negative']"
1178:2,Domates/salatalik sögüs beklemekten pörsümüstü.,['Domates/salatalik sögüs'],['FOOD#QUALITY'],['negative']
1178:3,Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor.,['Etrafta'],['AMBIENCE#GENERAL'],['negative']
1178:4,Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.,"['döner', 'NULL']","['FOOD#QUALITY', 'RESTAURANT#GENERAL']","['neutral', 'negative']"
1179:0,Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika,"['müzik', 'mezeyi', 'yemekler', 'mekan', 'fiyatlar', 'ortam']","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#GENERAL', 'RESTAURANT#PRICES', 'AMBIENCE#GENERAL']","['positive', 'positive', 'positive', 'positive', 'negative', 'positive']"
1180:0,nadir güllüoglunun yeri güzel bakimli ve taze lezzet sunuyor sadece bana çok sekerli geliyor damak tadimdan kaynaklanabilir hepsini genelde denedim fistikli baklava güzel,"['NULL', 'nadir güllüoglunun yeri', 'lezzet', 'fistikli baklava']","['FOOD#QUALITY', 'LOCATION#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY']","['neutral', 'positive', 'positive', 'positive']"
1181:0,Çengelköy'ün salaş Çınaraltı kahvaltısı dışında muhteşem bir alternatif.,"['NULL', 'nadir güllüoglunun yeri', 'lezzet', 'fistikli baklava']","['FOOD#QUALITY', 'LOCATION#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY']","['neutral', 'positive', 'positive', 'positive']"
1181:1,Mekanın içine cidden emek harcandığı her halinden belli.,['Mekanın içine'],['AMBIENCE#GENERAL'],['positive']
1181:2,"Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli.","['yenilen her şey', 'servis']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['positive', 'positive']"
1181:3,Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.,['Pastırmalı yumurta'],['FOOD#QUALITY'],['positive']
1182:0,Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor.,"['kapalı alanında', 'hesap']","['AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['negative', 'negative']"
1182:1,"Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor.","['fix menü', 'Mezeler', 'Mezeler', 'metrelik kebabı']","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'FOOD#QUALITY']","['negative', 'positive', 'positive', 'positive']"
1182:2,"Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",['istediğini'],['FOOD#STYLE_OPTIONS'],['negative']
1183:0,mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer.,['mantısı ficcini zeytinyağlı mezgiti'],['FOOD#QUALITY'],['positive']
1183:1,ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler.,['NULL'],['SERVICE#GENERAL'],['negative']
1183:2,terbiyesiz birkac garsonu dışında guzel bir yerdi,"['garsonu', 'yerdi']","['SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'positive']"
1184:0,Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi.,"['kebap', 'yerlerden']","['FOOD#QUALITY', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1184:1,Yemekleri ve ozellikle ara sicaklari cok lezzetli.,"['ara sicaklari', 'Yemekleri']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1184:2,Servis cok hizli.,['Servis'],['SERVICE#GENERAL'],['positive']
1184:3,Calisanlar guleryuzlu.,['Calisanlar'],['SERVICE#GENERAL'],['positive']
1185:0,Cerkez yemekleri sevenler icin guzel bir tercih .,['Cerkez yemekleri'],['FOOD#QUALITY'],['positive']
1185:1,"Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi .","['mantisini', 'mezeleri']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1185:2,"Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar.",['calisanlarin muamelesinden'],['SERVICE#GENERAL'],['negative']
1186:0,Mekan dekorasyonu çok başarılı.,['Mekan dekorasyonu'],['AMBIENCE#GENERAL'],['positive']
1186:1,Mezeler oldukça güzel ve çeşitli.,"['Mezeler', 'Mezeler']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['positive', 'positive']"
1186:2,Ancak balıklara gelince bir durdum.,['balıklara'],['FOOD#QUALITY'],['negative']
1186:3,Bildiğin çiftlik balığı geldi.,['çiftlik balığı'],['FOOD#QUALITY'],['negative']
1186:4,Daha lezzetli bir ana yemek bekliyordum açıkçası.,['ana yemek'],['FOOD#QUALITY'],['negative']
1186:5,Fiyatlar ortalama meyhane fiyatlarının üzerinde.,['Fiyatlar'],['RESTAURANT#PRICES'],['neutral']
1187:0,"Etler güzel, eti az ama öz pişiren nadir yerlerden:",['Etler'],['FOOD#QUALITY'],['positive']
1188:0,Penne siciliano yedim yerken guzeldi ama sonra yagindan butun gun midem yandi.,"['Penne siciliano', 'yagindan']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'negative']"
1188:1,Arkadasim begendili tavuk yedi o da ayni seyi yasadi.,['begendili tavuk'],['FOOD#QUALITY'],['negative']
1188:2,"Servis, ilgi mukemmel yemekler midede rahatsizlik yaratabiliyor.","['yemekler', 'Servis, ilgi']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['negative', 'positive']"
1189:0,Yediğim en iyi sahanda yumurta.,['sahanda yumurta'],['FOOD#QUALITY'],['positive']
1189:1,Yumurtanın neyi güzel demeyin.,['Yumurtanın'],['FOOD#QUALITY'],['positive']
1189:2,Ortam mı yumurta mı tereyağı mı bilmiyorum.,['Yumurtanın'],['FOOD#QUALITY'],['positive']
1189:3,"Kavurmalı efsane, saçma demeyin yanında bakır kapta ayranı da için.","['ayranı', 'Kavurmalı']","['DRINKS#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1190:0,"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi...","['Yemekleri', 'kapida bekleyen kisi']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['neutral', 'negative']"
1190:1,Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan...,['garson'],['SERVICE#GENERAL'],['negative']
1190:2,Ayni tarz mekanlarda insan iliskileri fark yaratir.,['garson'],['SERVICE#GENERAL'],['negative']
1191:0,eskiden daha iyiydi.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1191:1,simdi fabrikasyon .,['NULL'],['RESTAURANT#GENERAL'],['negative']
1191:2,servis .,['NULL'],['RESTAURANT#GENERAL'],['negative']
1191:3,ok yavas.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1191:4,fiyatlar asiri uçmus.,['fiyatlar'],['RESTAURANT#PRICES'],['negative']
1191:5,artik lezzete degil popülerligine gidiliyor.,['lezzete'],['FOOD#QUALITY'],['negative']
1191:6,nusretin yerinde olsam buna üzülürdüm.,['lezzete'],['FOOD#QUALITY'],['negative']
1192:0,"Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda.","['lezzet', 'Konum', 'servis']","['FOOD#QUALITY', 'LOCATION#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive', 'negative']"
1192:1,Birinin bu sorunu çözmesi gerekir,['NULL'],['RESTAURANT#GENERAL'],['negative']
1193:0,"Sıcak, samimi ve içten kütük ev cafe ...",['ev cafe'],['AMBIENCE#GENERAL'],['positive']
1193:1,Serpme kahvaltıların vazgeçilmezi oldu bizim için haftasonu buraya gelip keyifli vakit geçirebilirsiniz.,['Serpme kahvaltıların'],['FOOD#QUALITY'],['positive']
1194:0,"Paket olarak dönerlerini aldım, özenle paketlenmişti, uzun bir yolculuk yapmış olmama rağmen açtığımda hala sıcaklığını koruyordu.",['paketlenmişti'],['SERVICE#GENERAL'],['positive']
1194:1,Malzemeden kısılmaması ve etinin lezzeti beni çok memnun etti.,"['Malzemeden', 'etinin lezzeti']","['FOOD#STYLE_OPTIONS', 'FOOD#QUALITY']","['positive', 'positive']"
1195:0,"Bir gun once ayni saatte oglen menusu getiren garson, bir gun sonra kustahca ""dun insiyatif alip getirdim ama bundan sonra vermem olur biter"" diyerek getirmedi.",['garson'],['SERVICE#GENERAL'],['negative']
1195:1,"Kesinlikle gitmeyin, muamele cok kotu.",['muamele'],['SERVICE#GENERAL'],['negative']
1196:0,Iftardan sonra çay veya kahve keyfi yapmak için ideal bir yer.,"['çay veya kahve', 'yer']","['DRINKS#QUALITY', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1196:1,"Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz.","['bogazin', 'canli müzik']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1197:0,Fiyatlari gercekten pahali fakat kaliteli ve hos bir mekan ariyorsaniz kesinlikle tercih edilebilir.,"['Fiyatlari', 'mekan']","['RESTAURANT#PRICES', 'RESTAURANT#GENERAL']","['negative', 'positive']"
1197:1,Ozellikle begendilerine kattiklari damla sakizi o kadar hos bir aroma veriyor ki anlatamam.,['damla sakizi'],['FOOD#QUALITY'],['positive']
1197:2,Baslangiclarinin bir cogunu denedik hepside enfes.,['Baslangiclarinin'],['FOOD#QUALITY'],['positive']
1197:3,Tatli olarak sufleyi tercih ettik ve ona da bayildik.,['sufleyi'],['FOOD#QUALITY'],['positive']
1197:4,Mukemmel.,['NULL'],['RESTAURANT#GENERAL'],['positive']
1197:5,Tek eksik olarak etin orta pisimisini istememize ragmen cok pismis bir et ile karsilastik.,['et'],['FOOD#STYLE_OPTIONS'],['negative']
1198:0,Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi.,['yemekleri'],['FOOD#QUALITY'],['positive']
1198:1,Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor.,"['fiyatları', 'kredi kartı']","['RESTAURANT#PRICES', 'SERVICE#GENERAL']","['negative', 'negative']"
1198:2,Ancak yemekleri gerçekten çok lezzetli.,['yemekleri'],['FOOD#QUALITY'],['positive']
1198:3,tatlilardan da irmik helvası ve fırında sutlaci öneririm.,"['fırında sutlaci', 'irmik helvası']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1199:0,Yıllardır İstanbul'daki favori pizzacım.,['pizzacım'],['RESTAURANT#GENERAL'],['positive']
1199:1,Ben gittiğimde bir pizzayı hiç bir zaman kendim bitiremiyorum.,['pizzayı'],['FOOD#STYLE_OPTIONS'],['positive']
1199:2,Mesela 3 kişiysek genelde 2 pizza söylüyoruz.,['pizzayı'],['FOOD#STYLE_OPTIONS'],['positive']
1199:3,Birden çok pizza denemek adına pizzanın iki yarısını farklı yaptırın derim.,['pizzanın iki yarısını'],['FOOD#STYLE_OPTIONS'],['positive']
1200:0,Servis porsiyonlar çok çok kötü.,"['Servis', 'porsiyonlar']","['SERVICE#GENERAL', 'FOOD#STYLE_OPTIONS']","['negative', 'negative']"
1200:1,Nerde Bebek şubesi nerde burası tek güzel yanı caddenin bir arka sokağında yeşilliklerin içinde bahçesinin olması,['bahçesinin'],['AMBIENCE#GENERAL'],['positive']
1201:0,Turk kahvesının ıcınden kocaman böcek çıktı.,['Turk kahvesının'],['DRINKS#QUALITY'],['negative']
1201:1,Kahveyı bıtırdığınızde dıbındekı bocekle karsilasiyorsunuz!,['Kahveyı'],['DRINKS#QUALITY'],['negative']
1201:2,Yemekleri hesap edin artık!,['Yemekleri'],['FOOD#QUALITY'],['negative']
1201:3,Bir daha asla!,['NULL'],['RESTAURANT#GENERAL'],['negative']
1202:0,Nedendir bilmiyorum ama burayı çok seviyorum.,['burayı'],['RESTAURANT#GENERAL'],['positive']
1202:1,Lynchburgleri çok güzel.,['Lynchburgleri'],['DRINKS#QUALITY'],['positive']
1202:2,Cin li kokteylleri de denemeye değer ama arkadaş bi jager mojito yapamıyorsunuz.,"['Cin li kokteylleri', 'jager mojito']","['DRINKS#QUALITY', 'DRINKS#QUALITY']","['positive', 'negative']"
1202:3,"Otur , 0 !",['NULL'],['RESTAURANT#GENERAL'],['negative']
1203:0,"Alkollü içki almadiginiz bir restda adam basi 80/90 tl hesap cookk fazla ,üstelik gayet az yedik .",['80/90 tl hesap'],['RESTAURANT#PRICES'],['negative']
1203:1,"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi .","['personel', 'Porsiyonlar', 'fiyatla', 'Lezzet']","['SERVICE#GENERAL', 'FOOD#STYLE_OPTIONS', 'FOOD#PRICES', 'FOOD#QUALITY']","['positive', 'negative', 'negative', 'positive']"
1204:0,Manzara güzel.,['Manzara'],['AMBIENCE#GENERAL'],['positive']
1204:1,Kurucesmede olmasına rağmen pek bir derme catma mekan.,['mekan'],['AMBIENCE#GENERAL'],['negative']
1204:2,Sıkış Sıkış yerlestirilmis masalardan dolayi ortam çok ugultulu maalesef.,['ortam'],['AMBIENCE#GENERAL'],['negative']
1204:3,Çok daha keyifli bir yer olabilirdi.,['yer'],['AMBIENCE#GENERAL'],['negative']
1204:4,O gürültü ortamdan sonra tekrar gidecegimi sanmıyorum.,['ortamdan'],['AMBIENCE#GENERAL'],['negative']
1204:5,"İthal peynir tabağındaki peynirler çok yetersiz, çoğu ithal bile değil.",['İthal peynir tabağındaki peynirler'],['FOOD#QUALITY'],['negative']
1204:6,Böylesi bir mekan için fiyat ortalamanın üstünde kalmış.,['fiyat'],['RESTAURANT#PRICES'],['negative']
1205:0,Açık ortamda yemek isteyenler için güzel bir ortam.,['ortam'],['AMBIENCE#GENERAL'],['positive']
1205:1,Bahçesinde sakince yemeğinizi yiyebilirsiniz.,['Bahçesinde'],['AMBIENCE#GENERAL'],['positive']
1205:2,Kuzu sisleri ve lahmacunlari guzeldi...,['Kuzu sisleri ve lahmacunlari'],['FOOD#QUALITY'],['positive']
1205:3,Serviste aksamalar var.,['Serviste'],['SERVICE#GENERAL'],['negative']
1205:4,garsonlar sürekli bir şey düşürüyor...,['garsonlar'],['SERVICE#GENERAL'],['negative']
1206:0,Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz,"['masalar', 'calisanlar', 'Kahvaltisi', 'fiyati']","['AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#STYLE_OPTIONS', 'FOOD#PRICES']","['negative', 'positive', 'positive', 'negative']"
1207:0,"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan.","['konumu', 'menüsü']","['LOCATION#GENERAL', 'FOOD#STYLE_OPTIONS']","['positive', 'positive']"
1207:1,Eskiden Midpoint-House Cafe gibi mekanların sunduğu menüleri daha uygun fiyata sunduğundan tercih ediyorduk.,"['konumu', 'menüsü']","['LOCATION#GENERAL', 'FOOD#STYLE_OPTIONS']","['positive', 'positive']"
1207:2,Fakat son iki gidişimde çok pahalanmış buldum.,['pahalanmış'],['RESTAURANT#PRICES'],['negative']
1207:3,"Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var.","['cajun tavuk', 'Yemeklerde']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'neutral']"
1207:4,Şimdilerde gözümde ancak ortalama bir mekan yani.,['mekan'],['RESTAURANT#GENERAL'],['neutral']
1208:0,Tuzla balıkçısının köklü müşterisiyimdir.,['Tuzla balıkçısının'],['RESTAURANT#GENERAL'],['positive']
1208:1,İlk açıldığı günden bu gününe gelir giderim.,['NULL'],['RESTAURANT#GENERAL'],['positive']
1208:2,Fiyatları gayet uygun olan yer bulmanın bir o kadar zor olduğu şirin bir dükkandan buralara kadar kısa bir sürede gelmiş bir mekanımızdır.,"['dükkandan', 'Fiyatları']","['AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['positive', 'positive']"
1208:3,Ama maalesef eski lezzet mi?,['lezzet'],['FOOD#QUALITY'],['negative']
1208:4,Yok.,['lezzet'],['FOOD#QUALITY'],['negative']
1208:5,Mekan ne kadar çok büyüdüyse kalite o kadar düştü.,['kalite'],['RESTAURANT#GENERAL'],['negative']
1208:6,Ah be Sezgin Abi eski lezzetine hasretiz,['lezzetine'],['FOOD#QUALITY'],['negative']
1209:0,beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan.,['mekan'],['LOCATION#GENERAL'],['positive']
1209:1,pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,"['hizmetide', 'pideleri', 'üst kat terası']","['SERVICE#GENERAL', 'FOOD#QUALITY', 'AMBIENCE#GENERAL']","['positive', 'positive', 'positive']"
1210:0,Bahariyede gezerken yemek yemek icin buraya gelebilirsiniz mekan guzel sik menu de cesitli gayet.,"['mekan', 'menu']","['AMBIENCE#GENERAL', 'FOOD#STYLE_OPTIONS']","['positive', 'positive']"
1210:1,Fiyatlar da cok pahali degil ortalama duruyordu,['Fiyatlar'],['RESTAURANT#PRICES'],['neutral']
1211:0,Cookshop diyince aklima ilk gelen Magnolia oluyor.,['Magnolia'],['FOOD#QUALITY'],['positive']
1211:1,Buraya gelipte bu tatliyi denemeden gitmeyin.,['tatliyi'],['FOOD#QUALITY'],['positive']
1211:2,"Makarnalardan patlicanli,zeytinli penne guzel.","['patlicanli,zeytinli penne']",['FOOD#QUALITY'],['positive']
